Year,Month Number,Departure CPH Country,Departure GIS Trad County Name,Destination CPH Country,Destination GIS Trad County Name,Number of Direct Movements
2020,9,England,SHROPSHIRE,England,LANCASHIRE,908
2020,9,England,SHROPSHIRE,England,LEICESTERSHIRE,202
2020,9,England,SHROPSHIRE,England,LINCOLNSHIRE,393
2020,9,England,SHROPSHIRE,England,NORFOLK,1
2020,9,England,SHROPSHIRE,England,NORTHAMPTONSHIRE,94
2020,9,England,SHROPSHIRE,England,NORTH YORKSHIRE,162
2020,9,England,SHROPSHIRE,England,NOTTINGHAMSHIRE,70
2020,9,England,SHROPSHIRE,England,OXFORDSHIRE,67
2020,9,England,SHROPSHIRE,England,SHROPSHIRE,"7,940"
2020,9,England,SHROPSHIRE,England,SOMERSET,129
2020,9,England,SHROPSHIRE,England,SOUTH YORKSHIRE,19
2020,9,England,SHROPSHIRE,England,STAFFORDSHIRE,782
2020,9,England,SHROPSHIRE,England,SUFFOLK,45
2020,9,England,SHROPSHIRE,England,WARWICKSHIRE,155
2020,9,England,SHROPSHIRE,England,WEST MIDLANDS,36
2020,9,England,SHROPSHIRE,England,WEST YORKSHIRE,116
2020,9,England,SHROPSHIRE,England,WILTSHIRE,137
2020,9,England,SHROPSHIRE,England,,"5,063"
2020,9,England,SHROPSHIRE,Scotland,BORDERS,1
2020,9,England,SHROPSHIRE,Scotland,DUMFRIES & GALLOWAY,12
2020,9,England,SHROPSHIRE,Scotland,FIFE,1
2020,9,England,SHROPSHIRE,Scotland,GRAMPIAN,1
2020,9,England,SHROPSHIRE,Scotland,STRATHCLYDE,34
2020,9,England,SHROPSHIRE,Scotland,,2
2020,9,England,SHROPSHIRE,Wales,CLWYD,644
2020,9,England,SHROPSHIRE,Wales,DYFED,154
2020,9,England,SHROPSHIRE,Wales,GWENT,8
2020,9,England,SHROPSHIRE,Wales,GWYNEDD,132
2020,9,England,SHROPSHIRE,Wales,MID GLAMORGAN,111
2020,9,England,SHROPSHIRE,Wales,POWYS,604
2020,9,England,SHROPSHIRE,Wales,SHROPSHIRE,2
2020,9,England,SHROPSHIRE,Wales,WEST GLAMORGAN,4
2020,9,England,SHROPSHIRE,Wales,,437
2020,9,England,SOMERSET,England,AVON,"1,880"
2020,9,England,SOMERSET,England,BEDFORDSHIRE,108
2020,9,England,SOMERSET,England,BERKSHIRE,3
2020,9,England,SOMERSET,England,BUCKINGHAMSHIRE,136
2020,9,England,SOMERSET,England,CAMBRIDGESHIRE,311
2020,9,England,SOMERSET,England,CHESHIRE,31
2020,9,England,SOMERSET,England,CORNWALL,895
2020,9,England,SOMERSET,England,DERBYSHIRE,82
2020,9,England,SOMERSET,England,DEVON,"3,366"
2020,9,England,SOMERSET,England,DORSET,705
2020,9,England,SOMERSET,England,DURHAM,72
2020,9,England,SOMERSET,England,EAST SUSSEX,68
2020,9,England,SOMERSET,England,ESSEX,8
2020,9,England,SOMERSET,England,GLOUCESTERSHIRE,"1,179"
2020,9,England,SOMERSET,England,HAMPSHIRE,287
2020,9,England,SOMERSET,England,HEREFORD & WORCESTER,582
2020,9,England,SOMERSET,England,ISLE OF WIGHT,30
2020,9,England,SOMERSET,England,LEICESTERSHIRE,150
2020,9,England,SOMERSET,England,LINCOLNSHIRE,240
2020,9,England,SOMERSET,England,NORFOLK,128
2020,9,England,SOMERSET,England,NORTHAMPTONSHIRE,90
2020,9,England,SOMERSET,England,NORTH YORKSHIRE,174
2020,9,England,SOMERSET,England,NOTTINGHAMSHIRE,46
2020,9,England,SOMERSET,England,OXFORDSHIRE,308
2020,9,England,SOMERSET,England,SHROPSHIRE,466
2020,9,England,SOMERSET,England,SOMERSET,"12,089"
2020,9,England,SOMERSET,England,SOUTH YORKSHIRE,29
2020,9,England,SOMERSET,England,STAFFORDSHIRE,56
2020,9,England,SOMERSET,England,SUFFOLK,36
2020,9,England,SOMERSET,England,SURREY,146
2020,9,England,SOMERSET,England,WARWICKSHIRE,137
2020,9,England,SOMERSET,England,WILTSHIRE,"1,658"
2020,9,England,SOMERSET,England,,"3,874"
2020,9,England,SOMERSET,Wales,DYFED,243
2020,9,England,SOMERSET,Wales,GWENT,124
2020,9,England,SOMERSET,Wales,MID GLAMORGAN,118
2020,9,England,SOMERSET,Wales,POWYS,254
2020,9,England,SOMERSET,Wales,SOUTH GLAMORGAN,8
2020,9,England,SOMERSET,Wales,,299
2020,9,England,SOUTH YORKSHIRE,England,CUMBRIA,1
2020,9,England,SOUTH YORKSHIRE,England,DERBYSHIRE,147
2020,9,England,SOUTH YORKSHIRE,England,DEVON,1
2020,9,England,SOUTH YORKSHIRE,England,DURHAM,1
2020,9,England,SOUTH YORKSHIRE,England,HEREFORD & WORCESTER,7
2020,9,England,SOUTH YORKSHIRE,England,HUMBERSIDE,91
2020,9,England,SOUTH YORKSHIRE,England,LANCASHIRE,130
2020,9,England,SOUTH YORKSHIRE,England,LEICESTERSHIRE,21
2020,9,England,SOUTH YORKSHIRE,England,LINCOLNSHIRE,51
2020,9,England,SOUTH YORKSHIRE,England,NORTH YORKSHIRE,289
2020,9,England,SOUTH YORKSHIRE,England,SOUTH YORKSHIRE,278
2020,9,England,SOUTH YORKSHIRE,England,STAFFORDSHIRE,71
2020,9,England,SOUTH YORKSHIRE,England,WEST YORKSHIRE,160
2020,9,England,SOUTH YORKSHIRE,England,WILTSHIRE,381
2020,9,England,SOUTH YORKSHIRE,England,,710
2020,9,England,SOUTH YORKSHIRE,Scotland,DUMFRIES & GALLOWAY,17
2020,9,England,SOUTH YORKSHIRE,Scotland,,13
2020,9,England,SOUTH YORKSHIRE,Wales,MID GLAMORGAN,52
2020,9,England,STAFFORDSHIRE,England,AVON,19
2020,9,England,STAFFORDSHIRE,England,BEDFORDSHIRE,78
2020,9,England,STAFFORDSHIRE,England,BUCKINGHAMSHIRE,27
2020,9,England,STAFFORDSHIRE,England,CHESHIRE,586
2020,9,England,STAFFORDSHIRE,England,CUMBRIA,38
2020,9,England,STAFFORDSHIRE,England,DERBYSHIRE,"1,160"
2020,9,England,STAFFORDSHIRE,England,DEVON,2
2020,9,England,STAFFORDSHIRE,England,ESSEX,3
2020,9,England,STAFFORDSHIRE,England,GLOUCESTERSHIRE,30
2020,9,England,STAFFORDSHIRE,England,GREATER MANCHESTER,34
2020,9,England,STAFFORDSHIRE,England,HEREFORD & WORCESTER,131
2020,9,England,STAFFORDSHIRE,England,HUMBERSIDE,2
2020,9,England,STAFFORDSHIRE,England,LANCASHIRE,410
2020,9,England,STAFFORDSHIRE,England,LEICESTERSHIRE,630
2020,9,England,STAFFORDSHIRE,England,LINCOLNSHIRE,156
2020,9,England,STAFFORDSHIRE,England,NORTHAMPTONSHIRE,7
2020,9,England,STAFFORDSHIRE,England,NORTH YORKSHIRE,71
2020,9,England,STAFFORDSHIRE,England,NOTTINGHAMSHIRE,163
2020,9,England,STAFFORDSHIRE,England,OXFORDSHIRE,48
2020,9,England,STAFFORDSHIRE,England,SHROPSHIRE,"1,656"
2020,9,England,STAFFORDSHIRE,England,SOMERSET,56
2020,9,England,STAFFORDSHIRE,England,SOUTH YORKSHIRE,156
2020,9,England,STAFFORDSHIRE,England,STAFFORDSHIRE,"3,797"
2020,9,England,STAFFORDSHIRE,England,WARWICKSHIRE,68
2020,9,England,STAFFORDSHIRE,England,WEST MIDLANDS,9
2020,9,England,STAFFORDSHIRE,England,WEST YORKSHIRE,1
2020,9,England,STAFFORDSHIRE,England,WILTSHIRE,18
2020,9,England,STAFFORDSHIRE,England,,"3,941"
2020,9,England,STAFFORDSHIRE,Scotland,DUMFRIES & GALLOWAY,20
2020,9,England,STAFFORDSHIRE,Wales,CLWYD,250
2020,9,England,STAFFORDSHIRE,Wales,GWENT,1
2020,9,England,STAFFORDSHIRE,Wales,GWYNEDD,36
2020,9,England,STAFFORDSHIRE,Wales,MID GLAMORGAN,303
2020,9,England,STAFFORDSHIRE,Wales,POWYS,13
2020,9,England,STAFFORDSHIRE,Wales,,10
2020,9,England,SUFFOLK,England,BEDFORDSHIRE,85
2020,9,England,SUFFOLK,England,CAMBRIDGESHIRE,37
2020,9,England,SUFFOLK,England,ESSEX,185
2020,9,England,SUFFOLK,England,HERTFORDSHIRE,2
2020,9,England,SUFFOLK,England,LEICESTERSHIRE,27
2020,9,England,SUFFOLK,England,LINCOLNSHIRE,291
2020,9,England,SUFFOLK,England,NORFOLK,270
2020,9,England,SUFFOLK,England,NORTHAMPTONSHIRE,2
2020,9,England,SUFFOLK,England,NORTH YORKSHIRE,10
2020,9,England,SUFFOLK,England,SOUTH YORKSHIRE,51
2020,9,England,SUFFOLK,England,SUFFOLK,148
2020,9,England,SUFFOLK,England,SURREY,8
2020,9,England,SUFFOLK,England,,487
2020,9,England,SUFFOLK,Wales,MID GLAMORGAN,17
2020,9,England,SURREY,England,BEDFORDSHIRE,168
2020,9,England,SURREY,England,BERKSHIRE,17
2020,9,England,SURREY,England,BUCKINGHAMSHIRE,360
2020,9,England,SURREY,England,CAMBRIDGESHIRE,20
2020,9,England,SURREY,England,DEVON,6
2020,9,England,SURREY,England,EAST SUSSEX,11
2020,9,England,SURREY,England,ESSEX,50
2020,9,England,SURREY,England,GLOUCESTERSHIRE,10
2020,9,England,SURREY,England,HAMPSHIRE,57
2020,9,England,SURREY,England,KENT,208
2020,9,England,SURREY,England,OXFORDSHIRE,143
2020,9,England,SURREY,England,SURREY,596
2020,9,England,SURREY,England,WEST SUSSEX,298
2020,9,England,SURREY,England,WILTSHIRE,1
2020,9,England,SURREY,England,,372
2020,9,England,SURREY,Wales,MID GLAMORGAN,79
2020,9,England,TYNE & WEAR,England,CUMBRIA,13
2020,9,England,TYNE & WEAR,England,DURHAM,27
2020,9,England,TYNE & WEAR,England,HUMBERSIDE,4
2020,9,England,TYNE & WEAR,England,LANCASHIRE,20
2020,9,England,TYNE & WEAR,England,NORTHUMBERLAND,49
2020,9,England,TYNE & WEAR,England,NORTH YORKSHIRE,10
2020,9,England,TYNE & WEAR,England,SHROPSHIRE,2
2020,9,England,TYNE & WEAR,England,TYNE & WEAR,30
2020,9,England,TYNE & WEAR,England,,46
2020,9,England,TYNE & WEAR,Scotland,CENTRAL,13
2020,9,England,WARWICKSHIRE,England,AVON,1
2020,9,England,WARWICKSHIRE,England,BEDFORDSHIRE,191
2020,9,England,WARWICKSHIRE,England,BUCKINGHAMSHIRE,18
2020,9,England,WARWICKSHIRE,England,CHESHIRE,31
2020,9,England,WARWICKSHIRE,England,DERBYSHIRE,25
2020,9,England,WARWICKSHIRE,England,DURHAM,14
2020,9,England,WARWICKSHIRE,England,GLOUCESTERSHIRE,75
2020,9,England,WARWICKSHIRE,England,GREATER MANCHESTER,27
2020,9,England,WARWICKSHIRE,England,HEREFORD & WORCESTER,139
2020,9,England,WARWICKSHIRE,England,LANCASHIRE,39
2020,9,England,WARWICKSHIRE,England,LEICESTERSHIRE,421
2020,9,England,WARWICKSHIRE,England,LINCOLNSHIRE,338
2020,9,England,WARWICKSHIRE,England,NORTHAMPTONSHIRE,33
2020,9,England,WARWICKSHIRE,England,NORTH YORKSHIRE,37
2020,9,England,WARWICKSHIRE,England,OXFORDSHIRE,32
2020,9,England,WARWICKSHIRE,England,SHROPSHIRE,85
2020,9,England,WARWICKSHIRE,England,SOMERSET,340
2020,9,England,WARWICKSHIRE,England,SOUTH YORKSHIRE,30
2020,9,England,WARWICKSHIRE,England,STAFFORDSHIRE,31
2020,9,England,WARWICKSHIRE,England,SURREY,134
2020,9,England,WARWICKSHIRE,England,WARWICKSHIRE,748
2020,9,England,WARWICKSHIRE,England,WEST MIDLANDS,5
2020,9,England,WARWICKSHIRE,England,WILTSHIRE,54
2020,9,England,WARWICKSHIRE,England,,473
2020,9,England,WARWICKSHIRE,Scotland,FIFE,2
2020,9,England,WARWICKSHIRE,Scotland,STRATHCLYDE,5
2020,9,England,WARWICKSHIRE,Wales,MID GLAMORGAN,38
2020,9,England,WARWICKSHIRE,Wales,POWYS,36
2020,9,England,WARWICKSHIRE,Wales,,7
2020,9,England,WEST MIDLANDS,England,BEDFORDSHIRE,14
2020,9,England,WEST MIDLANDS,England,DERBYSHIRE,40
2020,9,England,WEST MIDLANDS,England,GREATER MANCHESTER,4
2020,9,England,WEST MIDLANDS,England,HEREFORD & WORCESTER,15
2020,9,England,WEST MIDLANDS,England,LANCASHIRE,12
2020,9,England,WEST MIDLANDS,England,LEICESTERSHIRE,48
2020,9,England,WEST MIDLANDS,England,LINCOLNSHIRE,18
2020,9,England,WEST MIDLANDS,England,NORTHAMPTONSHIRE,10
2020,9,England,WEST MIDLANDS,England,NORTH YORKSHIRE,1
2020,9,England,WEST MIDLANDS,England,SHROPSHIRE,9
2020,9,England,WEST MIDLANDS,England,STAFFORDSHIRE,27
2020,9,England,WEST MIDLANDS,England,WARWICKSHIRE,18
2020,9,England,WEST MIDLANDS,England,WEST MIDLANDS,27
2020,9,England,WEST MIDLANDS,England,WILTSHIRE,19
2020,9,England,WEST MIDLANDS,England,,52
2020,9,England,WEST MIDLANDS,Wales,MID GLAMORGAN,1
2020,9,England,WEST SUSSEX,England,AVON,25
2020,9,England,WEST SUSSEX,England,BEDFORDSHIRE,132
2020,9,England,WEST SUSSEX,England,BUCKINGHAMSHIRE,12
2020,9,England,WEST SUSSEX,England,CAMBRIDGESHIRE,14
2020,9,England,WEST SUSSEX,England,CHESHIRE,1
2020,9,England,WEST SUSSEX,England,EAST SUSSEX,365
2020,9,England,WEST SUSSEX,England,ESSEX,40
2020,9,England,WEST SUSSEX,England,GLOUCESTERSHIRE,3
2020,9,England,WEST SUSSEX,England,GREATER LONDON,8
2020,9,England,WEST SUSSEX,England,HAMPSHIRE,93
2020,9,England,WEST SUSSEX,England,KENT,355
2020,9,England,WEST SUSSEX,England,LEICESTERSHIRE,50
2020,9,England,WEST SUSSEX,England,LINCOLNSHIRE,131
2020,9,England,WEST SUSSEX,England,OXFORDSHIRE,49
2020,9,England,WEST SUSSEX,England,SOMERSET,57
2020,9,England,WEST SUSSEX,England,SUFFOLK,20
2020,9,England,WEST SUSSEX,England,SURREY,851
2020,9,England,WEST SUSSEX,England,WARWICKSHIRE,8
2020,9,England,WEST SUSSEX,England,WEST SUSSEX,672
2020,9,England,WEST SUSSEX,England,WILTSHIRE,64
2020,9,England,WEST SUSSEX,England,,436
2020,9,England,WEST YORKSHIRE,England,CHESHIRE,5
2020,9,England,WEST YORKSHIRE,England,CUMBRIA,6
2020,9,England,WEST YORKSHIRE,England,DERBYSHIRE,29
2020,9,England,WEST YORKSHIRE,England,DURHAM,16
2020,9,England,WEST YORKSHIRE,England,GREATER MANCHESTER,111
2020,9,England,WEST YORKSHIRE,England,HUMBERSIDE,177
2020,9,England,WEST YORKSHIRE,England,LANCASHIRE,462
2020,9,England,WEST YORKSHIRE,England,LINCOLNSHIRE,43
2020,9,England,WEST YORKSHIRE,England,NORTH YORKSHIRE,"1,177"
2020,9,England,WEST YORKSHIRE,England,NOTTINGHAMSHIRE,20
2020,9,England,WEST YORKSHIRE,England,SHROPSHIRE,2
2020,9,England,WEST YORKSHIRE,England,SOUTH YORKSHIRE,280
2020,9,England,WEST YORKSHIRE,England,WEST YORKSHIRE,"1,904"
2020,9,England,WEST YORKSHIRE,England,,"1,014"
2020,9,England,WEST YORKSHIRE,Scotland,BORDERS,123
2020,9,England,WEST YORKSHIRE,Scotland,DUMFRIES & GALLOWAY,2
2020,9,England,WEST YORKSHIRE,Scotland,,21
2020,9,England,WEST YORKSHIRE,Wales,GWYNEDD,1
2020,9,England,WEST YORKSHIRE,Wales,MID GLAMORGAN,120
2020,9,England,WILTSHIRE,England,AVON,924
2020,9,England,WILTSHIRE,England,BEDFORDSHIRE,212
2020,9,England,WILTSHIRE,England,BERKSHIRE,127
2020,9,England,WILTSHIRE,England,BUCKINGHAMSHIRE,162
2020,9,England,WILTSHIRE,England,CAMBRIDGESHIRE,8
2020,9,England,WILTSHIRE,England,CORNWALL,97
2020,9,England,WILTSHIRE,England,CUMBRIA,11
2020,9,England,WILTSHIRE,England,DERBYSHIRE,3
2020,9,England,WILTSHIRE,England,DEVON,251
2020,9,England,WILTSHIRE,England,DORSET,315
2020,9,England,WILTSHIRE,England,DURHAM,13
2020,9,England,WILTSHIRE,England,EAST SUSSEX,103
2020,9,England,WILTSHIRE,England,GLOUCESTERSHIRE,"1,109"
2020,9,England,WILTSHIRE,England,HAMPSHIRE,376
2020,9,England,WILTSHIRE,England,HEREFORD & WORCESTER,412
2020,9,England,WILTSHIRE,England,LANCASHIRE,17
2020,9,England,WILTSHIRE,England,LEICESTERSHIRE,111
2020,9,England,WILTSHIRE,England,LINCOLNSHIRE,109
2020,9,England,WILTSHIRE,England,NORFOLK,1
2020,9,England,WILTSHIRE,England,NORTHAMPTONSHIRE,37
2020,9,England,WILTSHIRE,England,NORTH YORKSHIRE,9
2020,9,England,WILTSHIRE,England,NOTTINGHAMSHIRE,40
2020,9,England,WILTSHIRE,England,OXFORDSHIRE,282
2020,9,England,WILTSHIRE,England,SHROPSHIRE,140
2020,9,England,WILTSHIRE,England,SOMERSET,"1,882"
2020,9,England,WILTSHIRE,England,SOUTH YORKSHIRE,103
2020,9,England,WILTSHIRE,England,STAFFORDSHIRE,74
2020,9,England,WILTSHIRE,England,SUFFOLK,105
2020,9,England,WILTSHIRE,England,SURREY,54
2020,9,England,WILTSHIRE,England,WARWICKSHIRE,49
2020,9,England,WILTSHIRE,England,WEST SUSSEX,143
2020,9,England,WILTSHIRE,England,WILTSHIRE,"1,875"
2020,9,England,WILTSHIRE,England,,"1,658"
2020,9,England,WILTSHIRE,Scotland,DUMFRIES & GALLOWAY,1
2020,9,England,WILTSHIRE,Scotland,FIFE,30
2020,9,England,WILTSHIRE,Wales,CLWYD,2
2020,9,England,WILTSHIRE,Wales,DYFED,76
2020,9,England,WILTSHIRE,Wales,GWENT,59
2020,9,England,WILTSHIRE,Wales,GWYNEDD,15
2020,9,England,WILTSHIRE,Wales,MID GLAMORGAN,26
2020,9,England,WILTSHIRE,Wales,POWYS,38
2020,9,England,WILTSHIRE,Wales,SOUTH GLAMORGAN,36
2020,9,England,WILTSHIRE,Wales,,64
2020,9,England,,England,AVON,275
2020,9,England,,England,BEDFORDSHIRE,"1,075"
2020,9,England,,England,BERKSHIRE,13
2020,9,England,,England,BUCKINGHAMSHIRE,204
2020,9,England,,England,CAMBRIDGESHIRE,34
2020,9,England,,England,CHESHIRE,"1,144"
2020,9,England,,England,CLEVELAND,114
2020,9,England,,England,CORNWALL,"1,145"
2020,9,England,,England,CUMBRIA,836
2020,9,England,,England,DERBYSHIRE,463
2020,9,England,,England,DEVON,"2,478"
2020,9,England,,England,DORSET,371
2020,9,England,,England,DURHAM,461
2020,9,England,,England,EAST SUSSEX,151
2020,9,England,,England,ESSEX,141
2020,9,England,,England,GLOUCESTERSHIRE,"1,844"
2020,9,England,,England,GREATER LONDON,9
2020,9,England,,England,GREATER MANCHESTER,736
2020,9,England,,England,HAMPSHIRE,179
2020,9,England,,England,HEREFORD & WORCESTER,713
2020,9,England,,England,HUMBERSIDE,497
2020,9,England,,England,KENT,300
2020,9,England,,England,LANCASHIRE,"3,655"
2020,9,England,,England,LEICESTERSHIRE,"1,059"
2020,9,England,,England,LINCOLNSHIRE,"2,803"
2020,9,England,,England,MERSEYSIDE,14
2020,9,England,,England,NORFOLK,431
2020,9,England,,England,NORTHAMPTONSHIRE,114
2020,9,England,,England,NORTHUMBERLAND,794
2020,9,England,,England,NORTH YORKSHIRE,"2,683"
2020,9,England,,England,NOTTINGHAMSHIRE,253
2020,9,England,,England,OXFORDSHIRE,275
2020,9,England,,England,SHROPSHIRE,"2,608"
2020,9,England,,England,SOMERSET,"1,718"
2020,9,England,,England,SOUTH YORKSHIRE,"1,057"
2020,9,England,,England,STAFFORDSHIRE,"1,747"
2020,9,England,,England,SUFFOLK,201
2020,9,England,,England,SURREY,457
2020,9,England,,England,TYNE & WEAR,806
2020,9,England,,England,WARWICKSHIRE,208
2020,9,England,,England,WEST MIDLANDS,67
2020,9,England,,England,WEST SUSSEX,58
2020,9,England,,England,WEST YORKSHIRE,541
2020,9,England,,England,WILTSHIRE,633
2020,9,England,,England,,"8,471"
2020,9,England,,Scotland,BORDERS,14
2020,9,England,,Scotland,CENTRAL,716
2020,9,England,,Scotland,DUMFRIES & GALLOWAY,90
2020,9,England,,Scotland,GRAMPIAN,59
2020,9,England,,Scotland,STRATHCLYDE,31
2020,9,England,,Scotland,TAYSIDE,2
2020,9,England,,Scotland,,1
2020,9,England,,Wales,CLWYD,389
2020,9,England,,Wales,DYFED,53
2020,9,England,,Wales,GWENT,31
2020,9,England,,Wales,GWYNEDD,152
2020,9,England,,Wales,MID GLAMORGAN,"1,281"
2020,9,England,,Wales,POWYS,534
2020,9,England,,Wales,WEST GLAMORGAN,14
2020,9,England,,Wales,,232
2020,9,Scotland,BORDERS,England,CHESHIRE,30
2020,9,Scotland,BORDERS,England,CUMBRIA,218
2020,9,Scotland,BORDERS,England,DURHAM,4
2020,9,Scotland,BORDERS,England,HEREFORD & WORCESTER,1
2020,9,Scotland,BORDERS,England,HUMBERSIDE,30
2020,9,Scotland,BORDERS,England,LANCASHIRE,6
2020,9,Scotland,BORDERS,England,NORFOLK,2
2020,9,Scotland,BORDERS,England,NORTHUMBERLAND,189
2020,9,Scotland,BORDERS,England,NORTH YORKSHIRE,265
2020,9,Scotland,BORDERS,England,SHROPSHIRE,70
2020,9,Scotland,BORDERS,England,SOUTH YORKSHIRE,11
2020,9,Scotland,BORDERS,England,TYNE & WEAR,86
2020,9,Scotland,BORDERS,England,WEST SUSSEX,3
2020,9,Scotland,BORDERS,England,WEST YORKSHIRE,7
2020,9,Scotland,BORDERS,England,,112
2020,9,Scotland,BORDERS,Scotland,BORDERS,818
2020,9,Scotland,BORDERS,Scotland,CENTRAL,"1,416"
2020,9,Scotland,BORDERS,Scotland,DUMFRIES & GALLOWAY,296
2020,9,Scotland,BORDERS,Scotland,GRAMPIAN,332
2020,9,Scotland,BORDERS,Scotland,LOTHIAN,138
2020,9,Scotland,BORDERS,Scotland,STRATHCLYDE,"1,271"
2020,9,Scotland,BORDERS,Scotland,TAYSIDE,228
2020,9,Scotland,BORDERS,Scotland,,38
2020,9,Scotland,BORDERS,Wales,CLWYD,3
2020,9,Scotland,CENTRAL,England,CHESHIRE,2
2020,9,Scotland,CENTRAL,England,CUMBRIA,46
2020,9,Scotland,CENTRAL,England,HEREFORD & WORCESTER,4
2020,9,Scotland,CENTRAL,England,LANCASHIRE,51
2020,9,Scotland,CENTRAL,England,LEICESTERSHIRE,116
2020,9,Scotland,CENTRAL,England,LINCOLNSHIRE,125
2020,9,Scotland,CENTRAL,England,NORFOLK,33
2020,9,Scotland,CENTRAL,England,NORTHUMBERLAND,226
2020,9,Scotland,CENTRAL,England,NORTH YORKSHIRE,237
2020,9,Scotland,CENTRAL,England,NOTTINGHAMSHIRE,49
2020,9,Scotland,CENTRAL,England,SHROPSHIRE,1
2020,9,Scotland,CENTRAL,England,SOUTH YORKSHIRE,121
2020,9,Scotland,CENTRAL,England,WEST YORKSHIRE,17
2020,9,Scotland,CENTRAL,England,,118
2020,9,Scotland,CENTRAL,Scotland,BORDERS,495
2020,9,Scotland,CENTRAL,Scotland,CENTRAL,"2,204"
2020,9,Scotland,CENTRAL,Scotland,DUMFRIES & GALLOWAY,743
2020,9,Scotland,CENTRAL,Scotland,FIFE,485
2020,9,Scotland,CENTRAL,Scotland,GRAMPIAN,"4,025"
2020,9,Scotland,CENTRAL,Scotland,HIGHLAND,24
2020,9,Scotland,CENTRAL,Scotland,LOTHIAN,389
2020,9,Scotland,CENTRAL,Scotland,ORKNEY,2
2020,9,Scotland,CENTRAL,Scotland,STRATHCLYDE,"1,947"
2020,9,Scotland,CENTRAL,Scotland,TAYSIDE,"1,353"
2020,9,Scotland,CENTRAL,Scotland,,281
2020,9,Scotland,CENTRAL,Wales,,121
2020,9,Scotland,DUMFRIES & GALLOWAY,England,CHESHIRE,178
2020,9,Scotland,DUMFRIES & GALLOWAY,England,CLEVELAND,6
2020,9,Scotland,DUMFRIES & GALLOWAY,England,CUMBRIA,"2,580"
2020,9,Scotland,DUMFRIES & GALLOWAY,England,DUMFRIES & GALLOWAY,15
2020,9,Scotland,DUMFRIES & GALLOWAY,England,DURHAM,91
2020,9,Scotland,DUMFRIES & GALLOWAY,England,GREATER MANCHESTER,1
2020,9,Scotland,DUMFRIES & GALLOWAY,England,HUMBERSIDE,8
2020,9,Scotland,DUMFRIES & GALLOWAY,England,LANCASHIRE,555
2020,9,Scotland,DUMFRIES & GALLOWAY,England,LEICESTERSHIRE,343
2020,9,Scotland,DUMFRIES & GALLOWAY,England,LINCOLNSHIRE,7
2020,9,Scotland,DUMFRIES & GALLOWAY,England,NORFOLK,1
2020,9,Scotland,DUMFRIES & GALLOWAY,England,NORTHUMBERLAND,369
2020,9,Scotland,DUMFRIES & GALLOWAY,England,NORTH YORKSHIRE,175
2020,9,Scotland,DUMFRIES & GALLOWAY,England,SHROPSHIRE,38
2020,9,Scotland,DUMFRIES & GALLOWAY,England,SOUTH YORKSHIRE,15
2020,9,Scotland,DUMFRIES & GALLOWAY,England,SURREY,3
2020,9,Scotland,DUMFRIES & GALLOWAY,England,TYNE & WEAR,183
2020,9,Scotland,DUMFRIES & GALLOWAY,England,WEST YORKSHIRE,372
2020,9,Scotland,DUMFRIES & GALLOWAY,England,,774
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,BORDERS,318
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,CENTRAL,"3,512"
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,DUMFRIES & GALLOWAY,"9,569"
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,FIFE,84
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,GRAMPIAN,"1,639"
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,HIGHLAND,104
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,LOTHIAN,44
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,ORKNEY,3
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,STRATHCLYDE,"3,895"
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,TAYSIDE,881
2020,9,Scotland,DUMFRIES & GALLOWAY,Scotland,,795
2020,9,Scotland,DUMFRIES & GALLOWAY,Wales,CLWYD,3
2020,9,Scotland,DUMFRIES & GALLOWAY,Wales,,1
2020,9,Scotland,FIFE,England,CUMBRIA,29
2020,9,Scotland,FIFE,England,NORFOLK,1
2020,9,Scotland,FIFE,England,NORTH YORKSHIRE,25
2020,9,Scotland,FIFE,England,WEST YORKSHIRE,2
2020,9,Scotland,FIFE,England,,10
2020,9,Scotland,FIFE,Scotland,CENTRAL,700
2020,9,Scotland,FIFE,Scotland,DUMFRIES & GALLOWAY,32
2020,9,Scotland,FIFE,Scotland,FIFE,97
2020,9,Scotland,FIFE,Scotland,GRAMPIAN,131
2020,9,Scotland,FIFE,Scotland,LOTHIAN,1
2020,9,Scotland,FIFE,Scotland,STRATHCLYDE,217
2020,9,Scotland,FIFE,Scotland,TAYSIDE,722
2020,9,Scotland,FIFE,Scotland,,38
2020,9,Scotland,GRAMPIAN,England,CUMBRIA,105
2020,9,Scotland,GRAMPIAN,England,DEVON,1
2020,9,Scotland,GRAMPIAN,England,LINCOLNSHIRE,40
2020,9,Scotland,GRAMPIAN,England,NORTH YORKSHIRE,101
2020,9,Scotland,GRAMPIAN,England,SOUTH YORKSHIRE,2
2020,9,Scotland,GRAMPIAN,England,WEST YORKSHIRE,4
2020,9,Scotland,GRAMPIAN,England,,5
