Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2020,11,England,Shropshire,England,Wiltshire,4,919
2020,11,England,Shropshire,Wales,Clwyd,85,"3,337"
2020,11,England,Shropshire,Wales,Dyfed,7,328
2020,11,England,Shropshire,Wales,Gwynedd,8,302
2020,11,England,Shropshire,Wales,Mid Glamorgan,2,66
2020,11,England,Shropshire,Wales,Powys (North & South),23,"1,307"
2020,11,England,Somerset,England,Avon,25,129
2020,11,England,Somerset,England,Cornwall,47,"3,761"
2020,11,England,Somerset,England,Derbyshire,20,"1,859"
2020,11,England,Somerset,England,Devonshire,7,17
2020,11,England,Somerset,England,Dorset,86,"4,700"
2020,11,England,Somerset,England,Gloucestershire,1,58
2020,11,England,Somerset,England,Greater London - East,1,50
2020,11,England,Somerset,England,Kent,6,785
2020,11,England,Somerset,England,Lancashire,11,776
2020,11,England,Somerset,England,Somerset,276,"4,365"
2020,11,England,Somerset,England,Warwickshire,14,"1,139"
2020,11,England,Somerset,England,West Midlands,31,985
2020,11,England,Somerset,England,Wiltshire,16,630
2020,11,England,Somerset,Wales,Dyfed,21,"1,436"
2020,11,England,Somerset,Wales,Mid Glamorgan,9,788
2020,11,England,South Yorkshire,England,Derbyshire,17,70
2020,11,England,South Yorkshire,England,Humberside,2,134
2020,11,England,South Yorkshire,England,South Yorkshire,7,27
2020,11,England,South Yorkshire,England,West Midlands,1,199
2020,11,England,South Yorkshire,England,West Yorkshire,6,107
2020,11,England,South Yorkshire,Wales,Mid Glamorgan,1,50
2020,11,England,Staffordshire,England,Cheshire,3,14
2020,11,England,Staffordshire,England,Derbyshire,50,"1,483"
2020,11,England,Staffordshire,England,Greater Manchester,3,201
2020,11,England,Staffordshire,England,Hereford & Worcester,1,2
2020,11,England,Staffordshire,England,Humberside,3,126
2020,11,England,Staffordshire,England,Lancashire,12,570
2020,11,England,Staffordshire,England,Shropshire,1,14
2020,11,England,Staffordshire,England,Staffordshire,339,"5,036"
2020,11,England,Staffordshire,England,Warwickshire,34,"2,103"
2020,11,England,Staffordshire,England,West Midlands,3,203
2020,11,England,Staffordshire,Wales,Mid Glamorgan,2,90
2020,11,England,Suffolk,England,Essex,59,417
2020,11,England,Suffolk,England,Kent,8,"1,452"
2020,11,England,Suffolk,England,Lancashire,10,180
2020,11,England,Suffolk,England,Leicester,2,16
2020,11,England,Suffolk,England,Norfolk,45,455
2020,11,England,Suffolk,England,Warwickshire,1,9
2020,11,England,Suffolk,Wales,Powys (North & South),3,485
2020,11,England,Surrey,England,Hampshire,29,206
2020,11,England,Surrey,England,Kent,28,334
2020,11,England,Surrey,England,West Sussex,15,73
2020,11,England,Tyne & Wear,England,Durham,14,98
2020,11,England,Tyne & Wear,England,Humberside,2,93
2020,11,England,Tyne & Wear,England,Lancashire,1,9
2020,11,England,Warwickshire,England,Hereford & Worcester,6,41
2020,11,England,Warwickshire,England,Lancashire,1,10
2020,11,England,Warwickshire,England,Leicester,27,252
2020,11,England,Warwickshire,England,Staffordshire,5,39
2020,11,England,Warwickshire,England,Warwickshire,204,"5,773"
2020,11,England,Warwickshire,England,West Midlands,10,413
2020,11,England,Warwickshire,England,West Yorkshire,1,160
2020,11,England,Warwickshire,Wales,Dyfed,3,189
2020,11,England,Warwickshire,Wales,Powys (North & South),2,158
2020,11,England,West Midlands,England,Leicester,1,41
2020,11,England,West Midlands,England,Staffordshire,2,16
2020,11,England,West Midlands,England,Warwickshire,20,371
2020,11,England,West Sussex,England,Dorset,23,"1,967"
2020,11,England,West Sussex,England,East Sussex,8,80
2020,11,England,West Sussex,England,Greater London - East,1,228
2020,11,England,West Sussex,England,Hampshire,20,205
2020,11,England,West Sussex,England,Kent,14,900
2020,11,England,West Sussex,England,Norfolk,3,166
2020,11,England,West Sussex,England,West Sussex,48,379
2020,11,England,West Yorkshire,England,Derbyshire,7,44
2020,11,England,West Yorkshire,England,Greater Manchester,22,"1,344"
2020,11,England,West Yorkshire,England,Humberside,11,"2,443"
2020,11,England,West Yorkshire,England,Lancashire,31,"1,102"
2020,11,England,West Yorkshire,England,North Yorkshire,2,45
2020,11,England,West Yorkshire,England,South Yorkshire,9,461
2020,11,England,West Yorkshire,England,West Yorkshire,221,"3,069"
2020,11,England,West Yorkshire,Wales,Clwyd,7,430
2020,11,England,Wiltshire,England,Avon,1,7
2020,11,England,Wiltshire,England,Cornwall,2,93
2020,11,England,Wiltshire,England,Dorset,40,"1,862"
2020,11,England,Wiltshire,England,Gloucestershire,10,35
2020,11,England,Wiltshire,England,Hampshire,19,737
2020,11,England,Wiltshire,England,Humberside,1,61
2020,11,England,Wiltshire,England,Somerset,42,181
2020,11,England,Wiltshire,England,Warwickshire,5,428
2020,11,England,Wiltshire,England,West Midlands,2,35
2020,11,England,Wiltshire,England,Wiltshire,117,"1,060"
2020,11,England,Wiltshire,Wales,Dyfed,2,81
2020,11,Unknown,Unknown,England,Derbyshire,1,50
2020,11,Unknown,Unknown,England,Essex,6,"1,090"
2020,11,Unknown,Unknown,England,Hampshire,1,109
2020,11,Unknown,Unknown,England,Kent,10,932
2020,11,Unknown,Unknown,England,Leicester,5,138
2020,11,Unknown,Unknown,England,Shropshire,4,"1,028"
2020,11,Unknown,Unknown,England,Somerset,3,374
2020,11,Unknown,Unknown,England,Staffordshire,6,534
2020,11,Unknown,Unknown,England,Warwickshire,3,41
2020,11,Unknown,Unknown,England,West Midlands,20,"5,058"
2020,11,Wales,Clwyd,England,Cheshire,8,494
2020,11,Wales,Clwyd,England,Cumbria,10,"2,492"
2020,11,Wales,Clwyd,England,Derbyshire,14,969
2020,11,Wales,Clwyd,England,Dorset,41,"4,384"
2020,11,Wales,Clwyd,England,Gloucestershire,4,541
2020,11,Wales,Clwyd,England,Greater Manchester,13,"2,077"
2020,11,Wales,Clwyd,England,Lancashire,139,"10,503"
2020,11,Wales,Clwyd,England,Merseyside,1,11
2020,11,Wales,Clwyd,England,Shropshire,15,"6,219"
2020,11,Wales,Clwyd,England,Staffordshire,7,219
2020,11,Wales,Clwyd,England,West Midlands,32,"6,743"
2020,11,Wales,Clwyd,Wales,Clwyd,192,"5,192"
2020,11,Wales,Clwyd,Wales,Dyfed,22,"1,473"
2020,11,Wales,Clwyd,Wales,Gwynedd,20,367
2020,11,Wales,Clwyd,Wales,Mid Glamorgan,21,"2,731"
2020,11,Wales,Clwyd,Wales,Powys (North & South),51,"2,823"
2020,11,Wales,Dyfed,England,Derbyshire,2,175
2020,11,Wales,Dyfed,England,Dorset,27,"6,217"
2020,11,Wales,Dyfed,England,Gloucestershire,17,"1,375"
2020,11,Wales,Dyfed,England,Lancashire,21,768
2020,11,Wales,Dyfed,England,Shropshire,20,"5,463"
2020,11,Wales,Dyfed,England,West Midlands,47,"8,109"
2020,11,Wales,Dyfed,England,Wiltshire,5,152
2020,11,Wales,Dyfed,Wales,Clwyd,9,373
2020,11,Wales,Dyfed,Wales,Dyfed,809,"34,677"
2020,11,Wales,Dyfed,Wales,Mid Glamorgan,109,"8,017"
2020,11,Wales,Dyfed,Wales,Powys (North & South),114,"6,466"
2020,11,Wales,Dyfed,Wales,West Glamorgan,20,74
2020,11,Wales,Gwent,England,Avon,1,4
2020,11,Wales,Gwent,England,Derbyshire,2,268
2020,11,Wales,Gwent,England,Gloucestershire,17,"2,575"
2020,11,Wales,Gwent,England,Lancashire,14,"1,414"
2020,11,Wales,Gwent,England,Shropshire,2,244
2020,11,Wales,Gwent,England,Warwickshire,39,"2,123"
2020,11,Wales,Gwent,England,West Midlands,18,"2,358"
2020,11,Wales,Gwent,England,Wiltshire,9,494
2020,11,Wales,Gwent,Wales,Clwyd,5,372
2020,11,Wales,Gwent,Wales,Dyfed,3,120
2020,11,Wales,Gwent,Wales,Gwent,33,279
2020,11,Wales,Gwent,Wales,Mid Glamorgan,58,"2,497"
2020,11,Wales,Gwent,Wales,Powys (North & South),5,17
2020,11,Wales,Gwynedd,England,Cumbria,9,"1,243"
2020,11,Wales,Gwynedd,England,Derbyshire,19,"1,882"
2020,11,Wales,Gwynedd,England,Dorset,35,"1,976"
2020,11,Wales,Gwynedd,England,Greater Manchester,3,287
2020,11,Wales,Gwynedd,England,Humberside,6,660
2020,11,Wales,Gwynedd,England,Lancashire,151,"4,575"
2020,11,Wales,Gwynedd,England,Shropshire,11,"2,690"
2020,11,Wales,Gwynedd,England,Staffordshire,2,138
2020,11,Wales,Gwynedd,England,West Midlands,23,"8,168"
2020,11,Wales,Gwynedd,Wales,Clwyd,71,"2,861"
2020,11,Wales,Gwynedd,Wales,Dyfed,74,"6,625"
2020,11,Wales,Gwynedd,Wales,Gwynedd,112,846
2020,11,Wales,Gwynedd,Wales,Mid Glamorgan,16,"2,041"
2020,11,Wales,Gwynedd,Wales,Powys (North & South),117,"6,810"
2020,11,Wales,Mid Glamorgan,England,Dorset,1,41
2020,11,Wales,Mid Glamorgan,England,Lancashire,1,17
2020,11,Wales,Mid Glamorgan,England,Staffordshire,1,50
2020,11,Wales,Mid Glamorgan,England,Warwickshire,5,93
2020,11,Wales,Mid Glamorgan,Wales,Dyfed,18,"1,033"
2020,11,Wales,Mid Glamorgan,Wales,Gwent,5,172
2020,11,Wales,Mid Glamorgan,Wales,Mid Glamorgan,101,"2,535"
2020,11,Wales,Mid Glamorgan,Wales,Powys (North & South),2,208
2020,11,Wales,Powys (North & South),England,Cornwall,17,"4,168"
2020,11,Wales,Powys (North & South),England,Cumbria,2,"1,222"
2020,11,Wales,Powys (North & South),England,Derbyshire,48,"5,587"
2020,11,Wales,Powys (North & South),England,Dorset,13,"2,868"
2020,11,Wales,Powys (North & South),England,Gloucestershire,34,"7,148"
2020,11,Wales,Powys (North & South),England,Greater London - East,1,81
2020,11,Wales,Powys (North & South),England,Greater Manchester,5,"4,263"
2020,11,Wales,Powys (North & South),England,Hereford & Worcester,37,212
2020,11,Wales,Powys (North & South),England,Humberside,2,355
2020,11,Wales,Powys (North & South),England,Lancashire,107,"8,955"
2020,11,Wales,Powys (North & South),England,Shropshire,20,"5,080"
2020,11,Wales,Powys (North & South),England,Staffordshire,42,"9,772"
2020,11,Wales,Powys (North & South),England,Warwickshire,49,"8,660"
2020,11,Wales,Powys (North & South),England,West Midlands,69,"17,297"
2020,11,Wales,Powys (North & South),England,West Yorkshire,3,"1,238"
2020,11,Wales,Powys (North & South),Wales,Clwyd,59,"3,700"
2020,11,Wales,Powys (North & South),Wales,Dyfed,138,"16,015"
2020,11,Wales,Powys (North & South),Wales,Gwent,7,186
2020,11,Wales,Powys (North & South),Wales,Gwynedd,4,25
2020,11,Wales,Powys (North & South),Wales,Mid Glamorgan,169,"11,283"
2020,11,Wales,Powys (North & South),Wales,Powys (North & South),757,"38,464"
2020,11,Wales,South Glamorgan,Wales,Dyfed,1,43
2020,11,Wales,South Glamorgan,Wales,Mid Glamorgan,30,437
2020,11,Wales,South Glamorgan,Wales,Powys (North & South),17,"2,399"
2020,11,Wales,West Glamorgan,England,Dorset,2,32
2020,11,Wales,West Glamorgan,England,Gloucestershire,1,166
2020,11,Wales,West Glamorgan,England,Shropshire,3,840
2020,11,Wales,West Glamorgan,England,West Midlands,1,165
2020,11,Wales,West Glamorgan,Wales,Dyfed,6,208
2020,11,Wales,West Glamorgan,Wales,Mid Glamorgan,28,381
2020,11,Wales,West Glamorgan,Wales,Powys (North & South),1,83
2020,11,Wales,West Glamorgan,Wales,West Glamorgan,33,387
2020,12,England,Avon,England,Avon,31,217
2020,12,England,Avon,England,Cornwall,1,52
2020,12,England,Avon,England,Gloucestershire,1,1
2020,12,England,Avon,England,Somerset,6,184
2020,12,England,Avon,England,Warwickshire,1,149
2020,12,England,Avon,England,Wiltshire,16,313
2020,12,England,Avon,Wales,Mid Glamorgan,11,580
2020,12,England,Bedfordshire,England,Bedfordshire,24,712
2020,12,England,Bedfordshire,England,Cambridgeshire,7,32
2020,12,England,Bedfordshire,England,Warwickshire,1,24
2020,12,England,Berkshire,England,Dorset,2,47
2020,12,England,Berkshire,England,Hampshire,9,185
2020,12,England,Berkshire,England,Warwickshire,1,36
2020,12,England,Berkshire,England,Wiltshire,6,121
2020,12,England,Berkshire,Wales,Mid Glamorgan,1,283
2020,12,England,Buckinghamshire,England,Bedfordshire,14,100
2020,12,England,Buckinghamshire,England,Derbyshire,2,53
2020,12,England,Buckinghamshire,England,Dorset,2,104
2020,12,England,Buckinghamshire,England,Greater London - East,3,310
2020,12,England,Buckinghamshire,England,Hampshire,21,303
2020,12,England,Buckinghamshire,England,Lancashire,10,188
2020,12,England,Buckinghamshire,England,Leicester,2,31
2020,12,England,Buckinghamshire,England,Warwickshire,29,"1,146"
2020,12,England,Buckinghamshire,England,Wiltshire,1,5
2020,12,England,Buckinghamshire,Wales,Mid Glamorgan,4,573
2020,12,England,Buckinghamshire,Wales,Powys (North & South),1,42
2020,12,England,Cambridgeshire,England,Bedfordshire,1,10
2020,12,England,Cambridgeshire,England,Cambridgeshire,4,23
2020,12,England,Cambridgeshire,England,Essex,7,56
2020,12,England,Cambridgeshire,England,Kent,3,608
2020,12,England,Cambridgeshire,England,Leicester,2,7
2020,12,England,Cambridgeshire,England,Norfolk,2,7
2020,12,England,Cambridgeshire,England,Warwickshire,1,74
2020,12,England,Cambridgeshire,Wales,Dyfed,1,163
2020,12,England,Cheshire,England,Cheshire,65,724
2020,12,England,Cheshire,England,Cornwall,1,1
2020,12,England,Cheshire,England,Derbyshire,14,650
2020,12,England,Cheshire,England,Greater Manchester,10,650
2020,12,England,Cheshire,England,Humberside,1,36
2020,12,England,Cheshire,England,Lancashire,3,119
2020,12,England,Cheshire,England,Merseyside,3,24
2020,12,England,Cheshire,England,Shropshire,6,482
2020,12,England,Cheshire,England,Staffordshire,4,8
2020,12,England,Cheshire,England,Warwickshire,1,51
2020,12,England,Cheshire,Wales,Clwyd,15,648
2020,12,England,Cheshire,Wales,Dyfed,4,533
2020,12,England,Cheshire,Wales,Mid Glamorgan,5,179
2020,12,England,Cheshire,Wales,Powys (North & South),3,353
2020,12,England,Cleveland,England,Durham,3,24
2020,12,England,Cleveland,England,Humberside,6,245
2020,12,England,Cleveland,England,North Yorkshire,1,6
2020,12,England,Cornwall,England,Cornwall,531,"14,307"
2020,12,England,Cornwall,England,Devonshire,1,27
2020,12,England,Cornwall,England,Dorset,24,"3,448"
2020,12,England,Cornwall,England,Wiltshire,1,21
2020,12,England,Cornwall,Wales,Dyfed,13,729
2020,12,England,Cornwall,Wales,Mid Glamorgan,11,"1,915"
2020,12,England,Cornwall,Wales,Powys (North & South),5,231
2020,12,England,Cumbria,England,Cheshire,6,279
2020,12,England,Cumbria,England,Cumbria,177,"3,838"
2020,12,England,Cumbria,England,Derbyshire,42,"8,403"
2020,12,England,Cumbria,England,Dorset,44,"12,982"
2020,12,England,Cumbria,England,Durham,56,"3,776"
2020,12,England,Cumbria,England,Greater London - East,63,"6,046"
2020,12,England,Cumbria,England,Greater Manchester,66,"10,308"
2020,12,England,Cumbria,England,Humberside,5,"1,479"
2020,12,England,Cumbria,England,Lancashire,549,"28,090"
2020,12,England,Cumbria,England,North Yorkshire,34,"1,894"
2020,12,England,Cumbria,England,Oxfordshire,1,157
2020,12,England,Cumbria,England,Shropshire,10,"2,557"
2020,12,England,Cumbria,England,Staffordshire,7,803
2020,12,England,Cumbria,England,Tyne & Wear,9,"1,901"
2020,12,England,Cumbria,England,Warwickshire,25,"4,533"
2020,12,England,Cumbria,England,West Midlands,88,"20,350"
2020,12,England,Cumbria,England,West Yorkshire,23,"1,236"
2020,12,England,Cumbria,Wales,Clwyd,54,"8,912"
2020,12,England,Cumbria,Wales,Dyfed,35,"5,894"
2020,12,England,Cumbria,Wales,Mid Glamorgan,29,"9,825"
2020,12,England,Cumbria,Wales,Powys (North & South),7,"2,640"
2020,12,England,Derbyshire,England,Derbyshire,185,"3,739"
2020,12,England,Derbyshire,England,Greater Manchester,2,51
2020,12,England,Derbyshire,England,Humberside,1,12
2020,12,England,Derbyshire,England,Lancashire,40,"1,541"
2020,12,England,Derbyshire,England,Shropshire,1,70
2020,12,England,Derbyshire,England,South Yorkshire,5,271
2020,12,England,Derbyshire,England,Staffordshire,117,"4,245"
2020,12,England,Derbyshire,England,Warwickshire,13,"1,559"
2020,12,England,Derbyshire,England,West Midlands,1,81
2020,12,England,Derbyshire,Wales,Clwyd,1,29
2020,12,England,Derbyshire,Wales,Mid Glamorgan,2,170
2020,12,England,Devonshire,England,Cornwall,478,"21,294"
2020,12,England,Devonshire,England,Derbyshire,30,"1,268"
2020,12,England,Devonshire,England,Devonshire,139,887
2020,12,England,Devonshire,England,Dorset,164,"12,813"
2020,12,England,Devonshire,England,Gloucestershire,1,100
2020,12,England,Devonshire,England,Kent,4,290
2020,12,England,Devonshire,England,Lancashire,21,881
2020,12,England,Devonshire,England,Somerset,69,"1,130"
2020,12,England,Devonshire,England,Staffordshire,1,40
2020,12,England,Devonshire,England,Warwickshire,26,"2,116"
2020,12,England,Devonshire,England,West Midlands,44,"1,684"
2020,12,England,Devonshire,England,Wiltshire,117,"3,451"
2020,12,England,Devonshire,Wales,Dyfed,26,"1,879"
2020,12,England,Devonshire,Wales,Mid Glamorgan,37,"4,355"
2020,12,England,Devonshire,Wales,Powys (North & South),64,"6,830"
2020,12,England,Dorset,England,Cornwall,8,188
2020,12,England,Dorset,England,Dorset,179,"5,470"
2020,12,England,Dorset,England,Hampshire,5,691
2020,12,England,Dorset,England,Somerset,34,233
2020,12,England,Dorset,England,Warwickshire,2,60
2020,12,England,Dorset,Wales,Dyfed,7,759
2020,12,England,Durham,England,Cumbria,1,51
2020,12,England,Durham,England,Derbyshire,1,484
2020,12,England,Durham,England,Durham,88,"2,048"
2020,12,England,Durham,England,Greater Manchester,12,"1,004"
2020,12,England,Durham,England,Humberside,32,"4,090"
2020,12,England,Durham,England,Lancashire,165,"4,744"
2020,12,England,Durham,England,North Yorkshire,7,521
2020,12,England,Durham,England,Shropshire,3,196
2020,12,England,Durham,England,Staffordshire,4,"1,077"
2020,12,England,Durham,England,Warwickshire,2,495
2020,12,England,Durham,England,West Midlands,10,"2,846"
2020,12,England,Durham,England,West Yorkshire,9,"1,079"
2020,12,England,Durham,Wales,Clwyd,14,871
2020,12,England,Durham,Wales,Mid Glamorgan,3,924
2020,12,England,Durham,Wales,Powys (North & South),24,"1,200"
2020,12,England,East Sussex,England,Dorset,4,334
2020,12,England,East Sussex,England,East Sussex,109,"1,093"
2020,12,England,East Sussex,England,Greater London - East,4,246
2020,12,England,East Sussex,England,Kent,9,66
2020,12,England,East Sussex,England,West Sussex,11,66
2020,12,England,Essex,England,Cambridgeshire,2,13
2020,12,England,Essex,England,Essex,81,"1,908"
2020,12,England,Essex,England,Greater London - East,12,"2,024"
2020,12,England,Essex,England,Leicester,2,401
2020,12,England,Essex,England,Norfolk,3,200
2020,12,England,Essex,Wales,Powys (North & South),1,489
2020,12,England,Gloucestershire,England,Avon,3,11
2020,12,England,Gloucestershire,England,Dorset,5,241
2020,12,England,Gloucestershire,England,Gloucestershire,64,"1,416"
2020,12,England,Gloucestershire,England,Humberside,20,"1,143"
2020,12,England,Gloucestershire,England,Staffordshire,2,202
2020,12,England,Gloucestershire,England,Warwickshire,38,"3,165"
2020,12,England,Gloucestershire,England,West Midlands,4,137
2020,12,England,Gloucestershire,Wales,Dyfed,4,330
2020,12,England,Gloucestershire,Wales,Mid Glamorgan,5,749
2020,12,England,Gloucestershire,Wales,Powys (North & South),15,"2,225"
2020,12,England,Greater London,England,Kent,1,2
2020,12,England,Greater London - East,England,Greater London - East,23,"8,271"
2020,12,England,Greater Manchester,England,Derbyshire,8,33
2020,12,England,Greater Manchester,England,Greater Manchester,25,452
2020,12,England,Greater Manchester,England,Lancashire,17,383
2020,12,England,Greater Manchester,England,Merseyside,2,3
2020,12,England,Greater Manchester,England,West Yorkshire,14,70
2020,12,England,Greater Manchester,Wales,Clwyd,1,108
2020,12,England,Hampshire,England,Cornwall,1,41
2020,12,England,Hampshire,England,Dorset,24,907
2020,12,England,Hampshire,England,Hampshire,22,179
2020,12,England,Hampshire,England,Somerset,4,8
2020,12,England,Hampshire,England,West Sussex,2,30
2020,12,England,Hampshire,England,Wiltshire,18,598
2020,12,England,Hampshire,Wales,Dyfed,6,"1,176"
2020,12,England,Hampshire,Wales,Powys (North & South),8,"1,186"
2020,12,England,Hereford & Worcester,England,Buckinghamshire,4,162
2020,12,England,Hereford & Worcester,England,Cornwall,11,739
2020,12,England,Hereford & Worcester,England,Derbyshire,84,"4,453"
2020,12,England,Hereford & Worcester,England,Dorset,26,"8,405"
2020,12,England,Hereford & Worcester,England,Gloucestershire,16,866
2020,12,England,Hereford & Worcester,England,Greater Manchester,1,190
2020,12,England,Hereford & Worcester,England,Hampshire,11,617
2020,12,England,Hereford & Worcester,England,Hereford & Worcester,59,"2,932"
2020,12,England,Hereford & Worcester,England,Kent,3,715
2020,12,England,Hereford & Worcester,England,Lancashire,9,902
2020,12,England,Hereford & Worcester,England,Shropshire,60,"5,535"
2020,12,England,Hereford & Worcester,England,Staffordshire,27,"1,729"
2020,12,England,Hereford & Worcester,England,Warwickshire,86,"6,395"
2020,12,England,Hereford & Worcester,England,West Midlands,180,"15,160"
2020,12,England,Hereford & Worcester,England,Wiltshire,1,20
2020,12,England,Hereford & Worcester,Wales,Clwyd,12,"1,417"
2020,12,England,Hereford & Worcester,Wales,Dyfed,13,"2,618"
2020,12,England,Hereford & Worcester,Wales,Gwent,4,275
2020,12,England,Hereford & Worcester,Wales,Mid Glamorgan,27,"2,206"
2020,12,England,Hereford & Worcester,Wales,Powys (North & South),17,"1,551"
2020,12,England,Hertford,England,Bedfordshire,3,16
2020,12,England,Hertford,England,Cambridgeshire,11,76
2020,12,England,Hertford,England,Essex,18,315
2020,12,England,Hertford,England,Kent,1,84
2020,12,England,Hertford,Wales,Mid Glamorgan,4,451
2020,12,England,Humberside,England,Derbyshire,1,16
2020,12,England,Humberside,England,Humberside,44,"1,393"
2020,12,England,Humberside,England,Lancashire,1,40
2020,12,England,Humberside,England,North Yorkshire,11,79
2020,12,England,Humberside,England,South Yorkshire,1,6
2020,12,England,Humberside,England,West Yorkshire,3,31
2020,12,England,Isle of Wight,England,Dorset,9,458
2020,12,England,Isle of Wight,England,Hampshire,22,161
2020,12,England,Kent,England,Dorset,1,66
2020,12,England,Kent,England,East Sussex,27,180
2020,12,England,Kent,England,Essex,27,"1,767"
2020,12,England,Kent,England,Greater London - East,8,888
2020,12,England,Kent,England,Hampshire,9,526
2020,12,England,Kent,England,Kent,140,"4,059"
2020,12,England,Kent,England,Lancashire,10,920
2020,12,England,Kent,England,Warwickshire,2,339
2020,12,England,Lancashire,England,Cheshire,4,57
2020,12,England,Lancashire,England,Cumbria,12,99
2020,12,England,Lancashire,England,Derbyshire,2,255
2020,12,England,Lancashire,England,Dorset,1,155
2020,12,England,Lancashire,England,Greater Manchester,69,"2,710"
2020,12,England,Lancashire,England,Lancashire,572,"19,364"
2020,12,England,Lancashire,England,Lincolnshire,2,50
2020,12,England,Lancashire,England,North Yorkshire,3,145
2020,12,England,Lancashire,England,Shropshire,1,50
2020,12,England,Lancashire,England,Staffordshire,27,"1,164"
2020,12,England,Lancashire,England,Warwickshire,3,74
2020,12,England,Lancashire,England,West Midlands,19,"1,662"
2020,12,England,Lancashire,England,West Yorkshire,46,"1,210"
2020,12,England,Lancashire,Wales,Clwyd,2,84
2020,12,England,Lancashire,Wales,Mid Glamorgan,11,"2,874"
2020,12,England,Leicester,England,Derbyshire,14,645
2020,12,England,Leicester,England,Dorset,2,127
2020,12,England,Leicester,England,Leicester,133,"1,957"
2020,12,England,Leicester,England,Lincolnshire,17,833
2020,12,England,Leicester,England,Norfolk,3,41
2020,12,England,Leicester,England,Shropshire,6,"1,651"
2020,12,England,Leicester,England,Staffordshire,34,583
2020,12,England,Leicester,England,Warwickshire,64,"2,911"
2020,12,England,Leicester,England,West Midlands,25,"1,016"
2020,12,England,Leicester,Wales,Mid Glamorgan,2,230
2020,12,England,Leicester,Wales,Powys (North & South),20,"1,667"
2020,12,England,Lincolnshire,England,Humberside,8,277
2020,12,England,Lincolnshire,England,Leicester,10,242
2020,12,England,Lincolnshire,England,Lincolnshire,50,435
2020,12,England,Lincolnshire,England,South Yorkshire,6,23
2020,12,England,Lincolnshire,England,Warwickshire,10,"2,600"
2020,12,England,Lincolnshire,Wales,Powys (North & South),2,251
2020,12,England,Merseyside,England,Cheshire,2,20
2020,12,England,Merseyside,England,Greater Manchester,1,25
2020,12,England,Merseyside,England,Merseyside,4,8
2020,12,England,Merseyside,Wales,Clwyd,3,15
2020,12,England,Norfolk,England,Kent,2,77
2020,12,England,Norfolk,England,Norfolk,122,"2,631"
2020,12,England,Norfolk,England,West Midlands,1,106
2020,12,England,Norfolk,Wales,Dyfed,4,421
2020,12,England,Norfolk,Wales,Mid Glamorgan,1,84
2020,12,England,Norfolk,Wales,Powys (North & South),3,197
2020,12,England,Northamptonshire,England,Bedfordshire,3,24
2020,12,England,Northamptonshire,England,Cambridgeshire,3,14
2020,12,England,Northamptonshire,England,Cornwall,3,779
2020,12,England,Northamptonshire,England,Derbyshire,2,51
2020,12,England,Northamptonshire,England,Dorset,13,"1,635"
2020,12,England,Northamptonshire,England,Essex,2,350
2020,12,England,Northamptonshire,England,Hampshire,14,"1,967"
2020,12,England,Northamptonshire,England,Humberside,1,129
2020,12,England,Northamptonshire,England,Kent,2,217
2020,12,England,Northamptonshire,England,Lancashire,8,114
2020,12,England,Northamptonshire,England,Leicester,70,791
2020,12,England,Northamptonshire,England,Lincolnshire,3,46
2020,12,England,Northamptonshire,England,Shropshire,9,"1,504"
2020,12,England,Northamptonshire,England,Somerset,10,"2,118"
2020,12,England,Northamptonshire,England,Staffordshire,17,684
2020,12,England,Northamptonshire,England,Warwickshire,82,"2,643"
2020,12,England,Northamptonshire,England,West Yorkshire,2,126
2020,12,England,Northamptonshire,Wales,Clwyd,3,466
2020,12,England,Northamptonshire,Wales,Dyfed,1,82
2020,12,England,Northamptonshire,Wales,Mid Glamorgan,4,554
2020,12,England,Northamptonshire,Wales,Powys (North & South),4,263
2020,12,England,Northumberland,England,Cumbria,4,307
2020,12,England,Northumberland,England,Derbyshire,1,466
2020,12,England,Northumberland,England,Durham,42,918
2020,12,England,Northumberland,England,Greater London - East,6,812
2020,12,England,Northumberland,England,Greater Manchester,2,126
2020,12,England,Northumberland,England,Humberside,62,"3,064"
2020,12,England,Northumberland,England,Lancashire,101,"6,147"
2020,12,England,Northumberland,England,North Yorkshire,18,"2,815"
2020,12,England,Northumberland,England,Staffordshire,4,438
2020,12,England,Northumberland,England,Tyne & Wear,20,"1,109"
2020,12,England,Northumberland,England,Warwickshire,1,177
2020,12,England,Northumberland,England,West Yorkshire,10,573
2020,12,England,Northumberland,Wales,Clwyd,20,"2,396"
2020,12,England,Northumberland,Wales,Dyfed,31,"2,028"
2020,12,England,Northumberland,Wales,Powys (North & South),73,"6,004"
2020,12,England,North Yorkshire,England,Cumbria,10,"1,464"
2020,12,England,North Yorkshire,England,Derbyshire,31,"2,418"
2020,12,England,North Yorkshire,England,Dorset,49,"12,342"
2020,12,England,North Yorkshire,England,Durham,59,"2,601"
2020,12,England,North Yorkshire,England,Greater London - East,1,52
2020,12,England,North Yorkshire,England,Greater Manchester,165,"10,596"
2020,12,England,North Yorkshire,England,Humberside,150,"14,541"
2020,12,England,North Yorkshire,England,Lancashire,364,"16,684"
2020,12,England,North Yorkshire,England,Lincolnshire,1,25
2020,12,England,North Yorkshire,England,North Yorkshire,182,"6,851"
2020,12,England,North Yorkshire,England,Shropshire,2,193
